Time	Open	High	Low	Close	Volume
2017-06-22 00:00:00	1.26742	1.26911	1.26541	1.26777	135604	11
2017-06-23 00:00:00	1.26777	1.27444	1.26756	1.27159	110139	10
2017-06-25 00:00:00	1.2733	1.27448	1.27307	1.27446	4978	107
2017-06-26 00:00:00	1.27446	1.27594	1.27061	1.27234	118818	7
2017-06-27 00:00:00	1.27231	1.28608	1.2716	1.28127	147914	8
2017-06-28 00:00:00	1.28127	1.2972	1.27936	1.29394	175012	10
2017-06-29 00:00:00	1.29394	1.30152	1.29378	1.30081	154593	8
2017-06-30 00:00:00	1.30079	1.30298	1.29459	1.30183	134667	10
2017-07-02 00:00:00	1.30039	1.30232	1.30028	1.30151	7410	58
2017-07-03 00:00:00	1.30151	1.30223	1.29317	1.29483	132496	9
2017-07-04 00:00:00	1.29482	1.29587	1.29117	1.29351	153644	9
2017-07-05 00:00:00	1.29352	1.29476	1.2893	1.29305	133820	9
2017-07-06 00:00:00	1.29302	1.29834	1.29195	1.29682	127760	9
2017-07-07 00:00:00	1.29682	1.29745	1.28666	1.28864	115242	5
2017-07-09 00:00:00	1.28767	1.28912	1.28744	1.28902	7944	115
2017-07-10 00:00:00	1.289	1.29079	1.28546	1.28802	95477	8
2017-07-11 00:00:00	1.28799	1.29271	1.28308	1.28587	117587	9
2017-07-12 00:00:00	1.28587	1.29073	1.28116	1.2892	146029	9
2017-07-13 00:00:00	1.28917	1.29549	1.28901	1.29468	131315	7
2017-07-14 00:00:00	1.29467	1.31135	1.29352	1.30973	128148	6
2017-07-16 00:00:00	1.30968	1.31128	1.30964	1.31093	13882	54
2017-07-17 00:00:00	1.31093	1.31106	1.30465	1.30511	121285	12
2017-07-18 00:00:00	1.30511	1.31253	1.30049	1.30359	153929	11
2017-07-19 00:00:00	1.30359	1.30527	1.30106	1.30301	126931	10
2017-07-20 00:00:00	1.30302	1.30323	1.29329	1.29646	158459	9
2017-07-21 00:00:00	1.29648	1.30195	1.29531	1.29931	116781	9
2017-07-23 00:00:00	1.29878	1.3009	1.29873	1.30047	7103	75
2017-07-24 00:00:00	1.30047	1.30577	1.29894	1.30257	114460	10
2017-07-25 00:00:00	1.30258	1.30837	1.30074	1.30267	128414	9
2017-07-26 00:00:00	1.30265	1.31256	1.29996	1.31143	149869	7
2017-07-27 00:00:00	1.31143	1.31585	1.30506	1.30758	153206	7
2017-07-28 00:00:00	1.30757	1.31517	1.30686	1.31335	128127	8
2017-07-30 00:00:00	1.31227	1.31499	1.31222	1.3143	6020	66
2017-07-31 00:00:00	1.3143	1.32236	1.3097	1.31967	130107	10
2017-08-01 00:00:00	1.31968	1.32442	1.31957	1.32076	125006	8
2017-08-02 00:00:00	1.32073	1.32504	1.31908	1.32273	112282	10
2017-08-03 00:00:00	1.32273	1.32679	1.31123	1.31437	128022	7
2017-08-04 00:00:00	1.31438	1.3164	1.30238	1.30366	109995	5
2017-08-06 00:00:00	1.30354	1.30536	1.30343	1.30456	10169	118
2017-08-07 00:00:00	1.30457	1.30589	1.30138	1.30347	90617	11
2017-08-08 00:00:00	1.30346	1.30535	1.29523	1.29858	99970	8
2017-08-09 00:00:00	1.29858	1.30282	1.2968	1.3011	120534	9
2017-08-10 00:00:00	1.30108	1.30152	1.29513	1.29767	115917	9
2017-08-11 00:00:00	1.29764	1.30313	1.29393	1.30078	111023	11
2017-08-13 00:00:00	1.29801	1.30129	1.29794	1.30049	6196	386
2017-08-14 00:00:00	1.30048	1.30217	1.29534	1.29652	110727	7
2017-08-15 00:00:00	1.29652	1.297	1.2846	1.28672	129894	8
2017-08-16 00:00:00	1.28667	1.2903	1.28413	1.289	128916	8
2017-08-17 00:00:00	1.28898	1.29088	1.28525	1.28639	138080	9
2017-08-18 00:00:00	1.28639	1.29162	1.28313	1.28723	119986	9
2017-08-20 00:00:00	1.28563	1.28811	1.28502	1.28712	7872	98
2017-08-21 00:00:00	1.28712	1.29163	1.28501	1.28974	100914	9
2017-08-22 00:00:00	1.28973	1.29085	1.28107	1.2822	105051	8
2017-08-23 00:00:00	1.2822	1.28334	1.27795	1.28038	121822	6
2017-08-24 00:00:00	1.28037	1.28367	1.27738	1.27994	132041	9
2017-08-25 00:00:00	1.27996	1.28887	1.27941	1.28761	125012	11
2017-08-27 00:00:00	1.29246	1.29248	1.29014	1.29032	11911	87
2017-08-28 00:00:00	1.29032	1.29427	1.28734	1.2926	115715	6
2017-08-29 00:00:00	1.29266	1.29783	1.29146	1.29222	141213	7
2017-08-30 00:00:00	1.29223	1.29379	1.28785	1.29192	132707	9
2017-08-31 00:00:00	1.29193	1.29444	1.28526	1.2939	139803	8
2017-09-01 00:00:00	1.2939	1.29951	1.29051	1.29507	128965	9
2017-09-03 00:00:00	1.29602	1.29644	1.29434	1.29636	9217	42
2017-09-04 00:00:00	1.29634	1.29662	1.29125	1.29231	112455	10
2017-09-05 00:00:00	1.29231	1.30441	1.29088	1.30399	150427	5
2017-09-06 00:00:00	1.30399	1.30819	1.30183	1.30456	131670	9
2017-09-07 00:00:00	1.30455	1.31155	1.30325	1.31043	156813	9
2017-09-08 00:00:00	1.31044	1.3224	1.30981	1.31915	149746	8
2017-09-10 00:00:00	1.31811	1.31978	1.31806	1.31968	7278	86
2017-09-11 00:00:00	1.31968	1.32222	1.31587	1.31688	134441	9
2017-09-12 00:00:00	1.31687	1.32981	1.31605	1.32883	145098	9
2017-09-13 00:00:00	1.32882	1.33289	1.31836	1.32064	137599	11
2017-09-14 00:00:00	1.32065	1.34053	1.31488	1.33971	171728	9
2017-09-15 00:00:00	1.33971	1.36165	1.3382	1.35937	167140	10
2017-09-17 00:00:00	1.35556	1.35906	1.35556	1.35768	6684	125
2017-09-18 00:00:00	1.35768	1.36183	1.34647	1.35146	166127	6
2017-09-19 00:00:00	1.35145	1.35514	1.34683	1.35138	152856	7
2017-09-20 00:00:00	1.35136	1.36574	1.34516	1.34899	253078	9
2017-09-21 00:00:00	1.34899	1.35863	1.34707	1.35789	211347	11
2017-09-22 00:00:00	1.35784	1.35959	1.34496	1.34934	230629	11
2017-09-24 00:00:00	1.34855	1.35195	1.34842	1.35044	10580	57
2017-09-25 00:00:00	1.35044	1.35706	1.3431	1.34764	165569	10
2017-09-26 00:00:00	1.34764	1.3514	1.34094	1.34407	154771	11
2017-09-27 00:00:00	1.34407	1.34487	1.33635	1.33979	167506	8
2017-09-28 00:00:00	1.33979	1.34553	1.33429	1.34292	163245	9
2017-09-29 00:00:00	1.34293	1.34294	1.33496	1.33953	140312	8
2017-10-01 00:00:00	1.33689	1.34021	1.33689	1.3393	7053	61
2017-10-02 00:00:00	1.3393	1.33954	1.32563	1.32726	152679	10
2017-10-03 00:00:00	1.32727	1.32876	1.32219	1.32418	143113	11
2017-10-04 00:00:00	1.32419	1.32915	1.32313	1.32328	149919	10
2017-10-05 00:00:00	1.32328	1.32498	1.31076	1.31125	146322	7
2017-10-06 00:00:00	1.31125	1.31126	1.3027	1.30645	140254	11
2017-10-08 00:00:00	1.30886	1.30957	1.30747	1.30825	6264	93
2017-10-09 00:00:00	1.30823	1.31836	1.30751	1.31412	114800	10
2017-10-10 00:00:00	1.31413	1.32253	1.31396	1.32091	130735	9
2017-10-11 00:00:00	1.32091	1.32407	1.31752	1.32381	123820	8
2017-10-12 00:00:00	1.32381	1.32902	1.31213	1.32635	160118	10
2017-10-13 00:00:00	1.32634	1.33375	1.32467	1.32823	142148	12
2017-10-15 00:00:00	1.32858	1.33092	1.3273	1.32881	6380	252
2017-10-16 00:00:00	1.3288	1.33115	1.32252	1.32529	119368	11
2017-10-17 00:00:00	1.32529	1.32869	1.31545	1.31913	140451	9
2017-10-18 00:00:00	1.3191	1.32159	1.31399	1.32112	130932	8
2017-10-19 00:00:00	1.32112	1.32281	1.31288	1.3151	159039	7
2017-10-20 00:00:00	1.3151	1.32003	1.30876	1.31871	140233	10
2017-10-22 00:00:00	1.31817	1.3193	1.31799	1.31909	7865	86
2017-10-23 00:00:00	1.31907	1.32267	1.31576	1.32026	123359	9
2017-10-24 00:00:00	1.32026	1.32274	1.31132	1.313	128305	7
2017-10-25 00:00:00	1.313	1.32746	1.31099	1.32717	149439	9
2017-10-26 00:00:00	1.32715	1.3279	1.3122	1.31295	138787	8
2017-10-27 00:00:00	1.31293	1.31394	1.30697	1.31247	121650	7
2017-10-29 00:00:00	1.31087	1.31366	1.31087	1.3134	6130	212
2017-10-30 00:00:00	1.3134	1.32148	1.31269	1.32131	115471	9
2017-10-31 00:00:00	1.32128	1.32933	1.31914	1.329	120508	9
2017-11-01 00:00:00	1.329	1.33206	1.32403	1.32555	135957	8
2017-11-02 00:00:00	1.32555	1.32988	1.30425	1.30531	177871	9
2017-11-03 00:00:00	1.30531	1.31322	1.3039	1.30738	126601	11
2017-11-05 00:00:00	1.30678	1.30799	1.30674	1.30793	4289	74
2017-11-06 00:00:00	1.30793	1.31748	1.30583	1.31733	138488	6
2017-11-07 00:00:00	1.31731	1.31775	1.31088	1.3171	154769	7
2017-11-08 00:00:00	1.3171	1.31754	1.30861	1.3113	129019	8
2017-11-09 00:00:00	1.31129	1.31654	1.3085	1.31423	155306	9
2017-11-10 00:00:00	1.31423	1.32292	1.31121	1.31881	143972	11
2017-11-12 00:00:00	1.3162	1.31796	1.31181	1.31199	7688	23
2017-11-13 00:00:00	1.31197	1.31348	1.30619	1.312	136972	9
2017-11-14 00:00:00	1.31201	1.31869	1.30747	1.3157	139897	9
2017-11-15 00:00:00	1.3157	1.32137	1.31301	1.31723	168817	7
2017-11-16 00:00:00	1.31725	1.32074	1.31351	1.31992	147223	10
2017-11-17 00:00:00	1.31992	1.32601	1.31694	1.32156	160050	7
2017-11-19 00:00:00	1.32175	1.32225	1.31971	1.31987	7804	26
2017-11-20 00:00:00	1.31986	1.32793	1.31854	1.32415	150681	10
2017-11-21 00:00:00	1.32415	1.32673	1.32086	1.32468	140650	8
2017-11-22 00:00:00	1.32468	1.33291	1.32133	1.33146	134862	11
2017-11-23 00:00:00	1.33153	1.33367	1.32841	1.33054	111908	9
2017-11-24 00:00:00	1.33054	1.336	1.32783	1.33346	127225	8
2017-11-26 00:00:00	1.33219	1.33321	1.33179	1.33234	4848	82
2017-11-27 00:00:00	1.33235	1.3383	1.33094	1.33208	137852	8
2017-11-28 00:00:00	1.33208	1.33871	1.32208	1.33639	185130	8
2017-11-29 00:00:00	1.33639	1.34479	1.33524	1.34164	174597	9
2017-11-30 00:00:00	1.34164	1.35486	1.34091	1.35292	194397	9
2017-12-01 00:00:00	1.35292	1.35491	1.34445	1.34746	199288	9
2017-12-03 00:00:00	1.34338	1.35129	1.34336	1.34897	7658	136
2017-12-04 00:00:00	1.34897	1.35383	1.34136	1.34728	186761	11
2017-12-05 00:00:00	1.34728	1.34772	1.33704	1.34138	169765	11
2017-12-06 00:00:00	1.34138	1.34361	1.33576	1.3391	168410	9
2017-12-07 00:00:00	1.3391	1.34851	1.33198	1.3482	167339	8
2017-12-08 00:00:00	1.34818	1.35202	1.33556	1.33789	167818	11
2017-12-10 00:00:00	1.33735	1.33961	1.33697	1.33901	2962	175
2017-12-11 00:00:00	1.339	1.34313	1.33306	1.33468	152616	13
2017-12-12 00:00:00	1.33468	1.33799	1.33034	1.33192	158761	12
2017-12-13 00:00:00	1.33192	1.34299	1.33114	1.34089	181740	9
2017-12-14 00:00:00	1.34089	1.34658	1.33921	1.34321	202513	11
2017-12-15 00:00:00	1.34321	1.34474	1.33013	1.33269	185555	12
2017-12-17 00:00:00	1.33095	1.33225	1.33095	1.33152	5627	109
2017-12-18 00:00:00	1.33155	1.34182	1.33101	1.33784	163189	17
2017-12-19 00:00:00	1.33785	1.34021	1.33309	1.33853	187476	10
2017-12-20 00:00:00	1.33853	1.34199	1.33679	1.33697	166902	12
2017-12-21 00:00:00	1.33697	1.33872	1.33311	1.33776	157381	8
2017-12-22 00:00:00	1.3377	1.33971	1.3346	1.33541	152858	15
2017-12-24 00:00:00	1.33449	1.3348	1.33449	1.33478	343	380
2017-12-25 00:00:00	1.33478	1.3394	1.33478	1.33733	6107	365
2017-12-26 00:00:00	1.33734	1.3389	1.33473	1.33738	133339	14
2017-12-27 00:00:00	1.33737	1.34295	1.33672	1.34023	150766	9
2017-12-28 00:00:00	1.34023	1.34563	1.33974	1.34393	141610	13
2017-12-29 00:00:00	1.34402	1.3544	1.34382	1.34944	152940	7
2018-01-01 00:00:00	1.35065	1.3521	1.34945	1.35096	6566	41
2018-01-02 00:00:00	1.35095	1.36001	1.35075	1.35939	165418	11
2018-01-03 00:00:00	1.35938	1.36124	1.34948	1.35107	166334	10
2018-01-04 00:00:00	1.35106	1.35595	1.35052	1.35513	158123	9
2018-01-05 00:00:00	1.35513	1.35823	1.35231	1.3564	153134	12
2018-01-07 00:00:00	1.35556	1.35787	1.35553	1.35755	5531	110
2018-01-08 00:00:00	1.35755	1.35853	1.35229	1.35696	126262	12
2018-01-09 00:00:00	1.35697	1.35822	1.35063	1.35299	144629	9
2018-01-10 00:00:00	1.35298	1.35618	1.34816	1.35115	174886	10
2018-01-11 00:00:00	1.35115	1.35546	1.34579	1.35407	179149	9
2018-01-12 00:00:00	1.35408	1.3744	1.35376	1.37277	193276	10
2018-01-14 00:00:00	1.37279	1.37425	1.37253	1.37311	5312	39
2018-01-15 00:00:00	1.37317	1.38193	1.37294	1.37935	171266	10
2018-01-16 00:00:00	1.37936	1.38052	1.37417	1.37969	189740	10
2018-01-17 00:00:00	1.37969	1.3942	1.37566	1.38246	214331	11
2018-01-18 00:00:00	1.38246	1.3913	1.38044	1.38923	213342	10
2018-01-19 00:00:00	1.38924	1.39449	1.38383	1.38479	201871	8
2018-01-21 00:00:00	1.38879	1.38947	1.38741	1.38903	7512	79
2018-01-22 00:00:00	1.38903	1.39905	1.38569	1.39835	190161	11
2018-01-23 00:00:00	1.39835	1.40273	1.39158	1.40115	206772	8
2018-01-24 00:00:00	1.40117	1.42627	1.40005	1.42197	253515	10
2018-01-25 00:00:00	1.42197	1.43451	1.40827	1.4149	321631	10
2018-01-26 00:00:00	1.4149	1.42854	1.41364	1.41562	277615	9
2018-01-28 00:00:00	1.41347	1.41522	1.41289	1.41501	7051	89
2018-01-29 00:00:00	1.41501	1.41579	1.4025	1.40722	250302	13
2018-01-30 00:00:00	1.40722	1.41665	1.39798	1.41548	262083	11
2018-01-31 00:00:00	1.41548	1.42325	1.41216	1.41986	272885	11
2018-02-01 00:00:00	1.41987	1.42781	1.41594	1.42656	255628	10
2018-02-02 00:00:00	1.42656	1.42777	1.41013	1.41213	257654	10
2018-02-04 00:00:00	1.41001	1.41128	1.4082	1.411	9720	34
2018-02-05 00:00:00	1.41101	1.41501	1.39421	1.39435	269025	9
2018-02-06 00:00:00	1.39437	1.39992	1.38363	1.39572	319683	10
2018-02-07 00:00:00	1.39572	1.39937	1.38482	1.38787	252421	11
2018-02-08 00:00:00	1.38787	1.40671	1.38454	1.39354	331146	13
2018-02-09 00:00:00	1.39356	1.39871	1.37642	1.38239	291714	12
2018-02-11 00:00:00	1.38081	1.38272	1.38041	1.38234	7196	117
2018-02-12 00:00:00	1.38234	1.38758	1.37958	1.38484	216881	12
2018-02-13 00:00:00	1.38484	1.39239	1.38323	1.38836	225957	13
2018-02-14 00:00:00	1.38836	1.40164	1.37996	1.40144	263243	11
2018-02-15 00:00:00	1.40146	1.41088	1.39989	1.41042	253320	15
2018-02-16 00:00:00	1.41042	1.41444	1.39964	1.40298	227722	12
2018-02-18 00:00:00	1.40108	1.40378	1.40101	1.40313	6207	101
2018-02-19 00:00:00	1.40313	1.40488	1.39584	1.39919	181986	13
2018-02-20 00:00:00	1.39918	1.40242	1.39311	1.39989	218244	12
2018-02-21 00:00:00	1.39986	1.40082	1.39039	1.39101	250671	11
2018-02-22 00:00:00	1.391	1.39885	1.38565	1.39506	234916	10
2018-02-23 00:00:00	1.39507	1.40049	1.39044	1.39656	183440	10
2018-02-25 00:00:00	1.39844	1.39856	1.39634	1.3968	4972	82
2018-02-26 00:00:00	1.3968	1.40696	1.3928	1.39637	145878	12
2018-02-27 00:00:00	1.39637	1.39962	1.38574	1.39042	175718	11
2018-02-28 00:00:00	1.39042	1.39158	1.37488	1.37543	185026	10
2018-03-01 00:00:00	1.37543	1.37846	1.37115	1.37749	209574	11
2018-03-02 00:00:00	1.37749	1.38166	1.37554	1.3798	188235	12
2018-03-04 00:00:00	1.37886	1.38133	1.37775	1.37948	11879	118
2018-03-05 00:00:00	1.37948	1.38769	1.37664	1.38487	178159	11
2018-03-06 00:00:00	1.38489	1.39291	1.38163	1.38987	182872	8
2018-03-07 00:00:00	1.38985	1.39118	1.38459	1.39042	174115	12
2018-03-08 00:00:00	1.39041	1.39098	1.37807	1.38031	179302	10
2018-03-09 00:00:00	1.38031	1.38886	1.37878	1.38447	162797	11
2018-03-11 00:00:00	1.385	1.38576	1.38417	1.38552	5011	57
2018-03-12 00:00:00	1.38552	1.39174	1.3841	1.39045	127097	9
2018-03-13 00:00:00	1.39047	1.39938	1.38745	1.39709	153509	11
2018-03-14 00:00:00	1.3971	1.39955	1.39255	1.39691	146880	12
2018-03-15 00:00:00	1.39689	1.39884	1.39213	1.39368	183828	10
2018-03-16 00:00:00	1.39364	1.39807	1.38891	1.39432	128703	9
2018-03-18 00:00:00	1.39353	1.39485	1.39346	1.39427	4821	106
2018-03-19 00:00:00	1.39427	1.40881	1.39128	1.40242	170561	9
2018-03-20 00:00:00	1.40241	1.40664	1.39826	1.40036	142181	9
2018-03-21 00:00:00	1.40035	1.41504	1.40014	1.41425	176218	11
2018-03-22 00:00:00	1.41425	1.42175	1.40756	1.4112	189961	11
2018-03-23 00:00:00	1.41121	1.41717	1.40849	1.41305	150246	10
2018-03-25 00:00:00	1.41326	1.41564	1.41296	1.41476	4238	147
2018-03-26 00:00:00	1.41476	1.42442	1.41448	1.42374	125237	10
2018-03-27 00:00:00	1.42372	1.4244	1.40659	1.41761	148557	9
2018-03-28 00:00:00	1.41761	1.42001	1.40703	1.40824	147575	12
2018-03-29 00:00:00	1.40824	1.40959	1.40106	1.40237	149083	10
2018-03-30 00:00:00	1.40233	1.40594	1.40088	1.40088	93553	52
2018-04-01 00:00:00	1.40224	1.40379	1.40193	1.40355	6372	78
2018-04-02 00:00:00	1.40355	1.40775	1.40259	1.40464	97579	15
2018-04-03 00:00:00	1.40464	1.40883	1.40208	1.40688	132535	10
2018-04-04 00:00:00	1.40688	1.40962	1.40146	1.40874	142401	11
2018-04-05 00:00:00	1.40874	1.40968	1.39652	1.4006	150720	9
2018-04-06 00:00:00	1.4006	1.41055	1.39827	1.40814	138030	10
2018-04-08 00:00:00	1.40866	1.40916	1.40818	1.409	4048	92
2018-04-09 00:00:00	1.409	1.41644	1.40782	1.4133	122657	10
2018-04-10 00:00:00	1.41327	1.41878	1.41199	1.41812	129146	10
2018-04-11 00:00:00	1.41811	1.4223	1.41608	1.41872	120133	9
2018-04-12 00:00:00	1.41871	1.42464	1.41451	1.42389	128366	10
2018-04-13 00:00:00	1.42389	1.42961	1.42205	1.42372	100937	10
2018-04-15 00:00:00	1.42397	1.42476	1.42291	1.42454	5163	58
2018-04-16 00:00:00	1.42453	1.43438	1.42366	1.434	98613	8
2018-04-17 00:00:00	1.434	1.43763	1.42826	1.42964	122657	11
2018-04-18 00:00:00	1.42963	1.43142	1.41728	1.42018	122991	9
2018-04-19 00:00:00	1.42017	1.42454	1.40684	1.40838	140168	11
2018-04-20 00:00:00	1.40838	1.40873	1.39965	1.40002	126667	9
2018-04-22 00:00:00	1.3999	1.40073	1.39915	1.40014	6452	73
2018-04-23 00:00:00	1.40017	1.40307	1.39261	1.39371	112154	10
2018-04-24 00:00:00	1.39372	1.39965	1.39177	1.39937	110168	9
2018-04-25 00:00:00	1.39937	1.39937	1.3921	1.39354	102794	9
2018-04-26 00:00:00	1.39357	1.3998	1.38947	1.39175	136163	10
2018-04-27 00:00:00	1.39175	1.39342	1.3747	1.37785	124958	9
2018-04-29 00:00:00	1.37711	1.37779	1.37684	1.37688	5468	36
2018-04-30 00:00:00	1.37688	1.37922	1.37125	1.37718	112801	10
2018-05-01 00:00:00	1.37719	1.37725	1.3588	1.36082	122415	11
2018-05-02 00:00:00	1.36082	1.36656	1.35546	1.35717	169223	10
2018-05-03 00:00:00	1.35717	1.36293	1.35377	1.35713	165916	8
2018-05-04 00:00:00	1.35713	1.35856	1.34861	1.35253	127312	9
2018-05-06 00:00:00	1.35327	1.3539	1.35298	1.35311	3215	61
2018-05-07 00:00:00	1.35312	1.35751	1.35151	1.35679	110355	9
2018-05-08 00:00:00	1.35678	1.35926	1.34843	1.35527	153168	9
2018-05-09 00:00:00	1.35527	1.36068	1.3499	1.35429	141799	8
2018-05-10 00:00:00	1.35427	1.36174	1.34598	1.35213	179693	8
2018-05-11 00:00:00	1.35212	1.35957	1.35017	1.35407	121987	10
2018-05-13 00:00:00	1.35393	1.35517	1.35373	1.35497	3537	145
2018-05-14 00:00:00	1.35496	1.36079	1.35425	1.35606	105610	12
2018-05-15 00:00:00	1.35609	1.35718	1.34511	1.34994	157470	11
2018-05-16 00:00:00	1.34993	1.35515	1.34554	1.35468	158901	9
2018-05-17 00:00:00	1.35468	1.35688	1.34741	1.35102	694647	9
2018-05-18 00:00:00	1.35103	1.3528	1.34548	1.34679	118735	9
2018-05-20 00:00:00	1.3459	1.34825	1.34589	1.34758	3902	80
2018-05-21 00:00:00	1.34758	1.34758	1.33907	1.34309	125629	12
2018-05-22 00:00:00	1.34306	1.34911	1.34123	1.34405	136384	10
2018-05-23 00:00:00	1.34407	1.34422	1.3305	1.33695	187721	10
2018-05-24 00:00:00	1.33695	1.34216	1.33497	1.33823	174564	10
2018-05-25 00:00:00	1.33823	1.33837	1.32928	1.32946	155380	9
2018-05-27 00:00:00	1.33138	1.33201	1.33023	1.33077	7358	41
2018-05-28 00:00:00	1.33077	1.33408	1.32961	1.33118	124390	9
2018-05-29 00:00:00	1.3312	1.3325	1.32044	1.32535	192504	9
2018-05-30 00:00:00	1.32535	1.33069	1.32418	1.32838	171458	11
2018-05-31 00:00:00	1.32838	1.33478	1.32771	1.32887	182227	9
2018-06-01 00:00:00	1.32888	1.33617	1.32538	1.33449	149204	8
2018-06-03 00:00:00	1.3331	1.33542	1.33306	1.33528	4499	291
2018-06-04 00:00:00	1.33528	1.33985	1.32947	1.33155	111792	9
2018-06-05 00:00:00	1.33155	1.34155	1.33019	1.34061	150008	10
2018-06-06 00:00:00	1.34062	1.34429	1.33968	1.34195	133691	10
2018-06-07 00:00:00	1.34195	1.34722	1.33714	1.34154	156050	8
2018-06-08 00:00:00	1.3416	1.3439	1.33544	1.34081	131746	9
2018-06-10 00:00:00	1.34058	1.3414	1.34047	1.3413	2987	134
2018-06-11 00:00:00	1.3413	1.34413	1.33444	1.33711	109703	11
2018-06-12 00:00:00	1.33711	1.34243	1.33418	1.33734	141890	7
2018-06-13 00:00:00	1.33734	1.3389	1.33079	1.33811	139891	11
2018-06-14 00:00:00	1.33811	1.34463	1.32532	1.32543	174698	9
2018-06-15 00:00:00	1.32541	1.32978	1.3211	1.32763	145667	10
2018-06-17 00:00:00	1.32557	1.3279	1.32557	1.32755	11435	106
2018-06-18 00:00:00	1.32756	1.32757	1.32257	1.32577	121928	10
2018-06-19 00:00:00	1.32579	1.32726	1.31507	1.31728	163640	10
2018-06-20 00:00:00	1.31728	1.3217	1.31458	1.31718	152583	9
2018-06-21 00:00:00	1.31718	1.32698	1.31018	1.32446	210048	11
2018-06-22 00:00:00	1.32445	1.33146	1.32444	1.32593	157780	11
2018-06-24 00:00:00	1.3249	1.32711	1.32332	1.32611	8487	123
2018-06-25 00:00:00	1.32615	1.32904	1.32212	1.32771	153811	10
2018-06-26 00:00:00	1.32774	1.32918	1.31922	1.32201	183302	10
2018-06-27 00:00:00	1.322	1.32336	1.31063	1.31193	233674	10
2018-06-28 00:00:00	1.31191	1.31199	1.30495	1.30745	198522	10
2018-06-29 00:00:00	1.30743	1.32136	1.30686	1.3204	196882	10
2018-07-01 00:00:00	1.31825	1.32082	1.31825	1.32075	8891	119
2018-07-02 00:00:00	1.32073	1.32073	1.3095	1.31419	161935	12
2018-07-03 00:00:00	1.31417	1.32064	1.31145	1.31938	176440	9
2018-07-04 00:00:00	1.31937	1.32495	1.31705	1.32275	153934	10
2018-07-05 00:00:00	1.32275	1.32748	1.32036	1.32217	165263	9
2018-07-06 00:00:00	1.32215	1.32898	1.32031	1.32844	143014	10
2018-07-08 00:00:00	1.33179	1.33186	1.32855	1.32946	11746	61
2018-07-09 00:00:00	1.32947	1.33625	1.31889	1.32536	183482	9
2018-07-10 00:00:00	1.32535	1.33008	1.3223	1.3258	163871	9
2018-07-11 00:00:00	1.3258	1.32852	1.31994	1.32059	187962	8
2018-07-12 00:00:00	1.32059	1.32448	1.31695	1.31783	159591	10
2018-07-13 00:00:00	1.31785	1.32383	1.31025	1.32323	149163	8
2018-07-15 00:00:00	1.32272	1.32318	1.3224	1.32267	3230	56
2018-07-16 00:00:00	1.32266	1.32928	1.32167	1.32362	145648	10
2018-07-17 00:00:00	1.3236	1.32687	1.30689	1.31047	173363	10
2018-07-18 00:00:00	1.31049	1.31169	1.301	1.30772	172143	10
2018-07-19 00:00:00	1.30772	1.30831	1.29574	1.30227	184009	10
2018-07-20 00:00:00	1.30225	1.31401	1.29948	1.31287	171405	9
2018-07-22 00:00:00	1.31229	1.31478	1.31183	1.31456	6269	81
2018-07-23 00:00:00	1.31453	1.3158	1.30821	1.31031	139634	8
2018-07-24 00:00:00	1.31029	1.31591	1.30714	1.3149	152814	6
2018-07-25 00:00:00	1.31488	1.32013	1.31328	1.31988	160543	9
2018-07-26 00:00:00	1.31989	1.32132	1.31017	1.31083	153700	11
2018-07-27 00:00:00	1.31083	1.3131	1.30822	1.30967	120311	9
2018-07-29 00:00:00	1.30989	1.31192	1.30988	1.31098	10907	274
2018-07-30 00:00:00	1.31098	1.31521	1.3097	1.31355	106447	10
2018-07-31 00:00:00	1.31355	1.31726	1.30894	1.31185	149727	10
2018-08-01 00:00:00	1.31182	1.3144	1.30951	1.31242	126821	10
2018-08-02 00:00:00	1.31242	1.3126	1.30112	1.30158	142844	8
2018-08-03 00:00:00	1.30161	1.30429	1.29753	1.30011	129930	11
2018-08-05 00:00:00	1.29948	1.30074	1.29948	1.30014	3618	303
2018-08-06 00:00:00	1.30017	1.30049	1.29198	1.29433	99429	10
2018-08-07 00:00:00	1.29431	1.29736	1.29237	1.29452	108582	9
2018-08-08 00:00:00	1.29452	1.29597	1.28535	1.28771	126204	6
2018-08-09 00:00:00	1.28772	1.29117	1.28182	1.28283	138679	9
2018-08-10 00:00:00	1.28283	1.28366	1.27228	1.27663	202539	7
2018-08-12 00:00:00	1.27421	1.27794	1.27421	1.27595	8181	136
2018-08-13 00:00:00	1.27596	1.27913	1.27299	1.27588	154229	9
2018-08-14 00:00:00	1.27586	1.28271	1.27046	1.27175	151710	11
2018-08-15 00:00:00	1.27175	1.27352	1.26617	1.26923	144932	8
2018-08-16 00:00:00	1.26924	1.27539	1.26858	1.2712	145519	10
2018-08-17 00:00:00	1.27122	1.27524	1.26978	1.27466	128157	7
2018-08-19 00:00:00	1.2742	1.27504	1.27395	1.2746	3771	86
2018-08-20 00:00:00	1.2746	1.28044	1.27293	1.28039	107973	10
2018-08-21 00:00:00	1.28039	1.29242	1.27986	1.29049	150703	8
2018-08-22 00:00:00	1.29051	1.29362	1.28685	1.29052	132723	9
2018-08-23 00:00:00	1.29052	1.29093	1.28026	1.28091	124296	7
2018-08-24 00:00:00	1.2809	1.2881	1.27992	1.28452	123470	7
2018-08-26 00:00:00	1.28365	1.28648	1.28348	1.28578	6613	104
