Time	Open	High	Low	Close	Volume
2016-05-05 00:00:00	4329.392	4347.182	4297.252	4306.762	841	1089
2016-05-06 00:00:00	4299.333	4330.099	4276.481	4329.306	841	341
2016-05-09 00:00:00	4336.706	4362.099	4323.667	4342.261	841	1132
2016-05-10 00:00:00	4354.077	4404.499	4343.828	4401.832	841	1099
2016-05-11 00:00:00	4389.88	4408.1	4360.423	4362.564	841	580
2016-05-12 00:00:00	4366.259	4387.388	4311.522	4343.034	841	517
2016-05-13 00:00:00	4323.78	4365.065	4308.805	4326.363	841	617
2016-05-16 00:00:00	4333.828	4396.409	4322.224	4379.686	839	788
2016-05-17 00:00:00	4384.441	4396.024	4310.57	4323.097	840	1114
2016-05-18 00:00:00	4324.015	4360.399	4302.667	4336.222	841	481
2016-05-19 00:00:00	4325.566	4333.16	4282.426	4313.42	841	921
2016-05-20 00:00:00	4339.991	4380.507	4327.418	4362.842	841	778
2016-05-23 00:00:00	4368.313	4382.894	4349.907	4356.075	841	969
2016-05-24 00:00:00	4347.786	4449.978	4343.157	4444.875	841	1119
2016-05-25 00:00:00	4455.656	4488.999	4452.636	4475.744	841	769
2016-05-26 00:00:00	4471.86	4494.421	4469.35	4487.32	841	675
2016-05-27 00:00:00	4496.421	4511.084	4489.896	4509.638	841	1108
2016-05-30 00:00:00	4520.989	4523.629	4511.808	4522.327	640	937
2016-05-31 00:00:00	4524.637	4526.416	4497.038	4517.387	832	1068
2016-06-01 00:00:00	4525.376	4531.463	4502.108	4518.864	841	338
2016-06-02 00:00:00	4509.127	4528.991	4486.257	4527.978	841	703
2016-06-03 00:00:00	4529.822	4534.055	4478.336	4507.897	841	909
2016-06-06 00:00:00	4514.091	4537.097	4508.284	4524.919	841	283
2016-06-07 00:00:00	4527.883	4546.082	4511.505	4514.776	841	578
2016-06-08 00:00:00	4514.732	4529.687	4503.541	4520.555	841	937
2016-06-09 00:00:00	4514.036	4517.997	4493.008	4513.62	841	937
2016-06-10 00:00:00	4507.173	4509.189	4446.031	4462.308	841	1011
2016-06-13 00:00:00	4447.649	4461.291	4419.055	4424.728	841	775
2016-06-14 00:00:00	4429.179	4439.969	4391.401	4423.988	841	965
2016-06-15 00:00:00	4423.137	4441.944	4403.834	4411.946	840	940
2016-06-16 00:00:00	4393.919	4428.466	4360.815	4424.083	841	992
2016-06-17 00:00:00	4431.117	4431.117	4361.075	4371.437	841	946
2016-06-20 00:00:00	4415.408	4445.098	4397.003	4400.263	841	964
2016-06-21 00:00:00	4411.532	4423.443	4396.777	4412.874	841	1126
2016-06-22 00:00:00	4411.396	4441.885	4399.207	4403.162	841	318
2016-06-23 00:00:00	4427.858	4467.607	4418.444	4466.532	840	993
2016-06-24 00:00:00	4254.771	4372.654	4247.431	4284.112	841	1097
2016-06-27 00:00:00	4259.087	4277.246	4177.658	4199.768	841	1097
2016-06-28 00:00:00	4230.885	4290.494	4223.87	4289.404	841	1103
2016-06-29 00:00:00	4297.815	4374.921	4296.208	4365.394	841	1094
2016-06-30 00:00:00	4362.212	4419.064	4347.945	4417.921	814	1104
2016-07-01 00:00:00	4411.498	4454.075	4394.218	4439.451	835	1092
2016-07-04 00:00:00	4449.447	4458.85	4436.704	4445.439	646	1719
2016-07-05 00:00:00	4432.529	4433.895	4384.399	4408.508	841	936
2016-07-06 00:00:00	4396.871	4446.69	4372.14	4442.525	841	1101
2016-07-07 00:00:00	4446.695	4467.698	4436.762	4457.584	841	973
2016-07-08 00:00:00	4452.902	4530.205	4450.253	4526.468	841	1270
2016-07-11 00:00:00	4545.481	4569.9	4534.162	4552.962	841	1027
2016-07-12 00:00:00	4558.44	4588.388	4558.256	4576.445	841	722
2016-07-13 00:00:00	4569.569	4590.897	4564.766	4565.551	841	795
2016-07-14 00:00:00	4573.682	4614.564	4572.304	4597.312	839	785
2016-07-15 00:00:00	4588.294	4609.399	4578.964	4588.924	841	574
2016-07-18 00:00:00	4594.176	4628.1	4586.08	4619.277	841	669
2016-07-19 00:00:00	4613.127	4616.897	4594.512	4602.634	841	802
2016-07-20 00:00:00	4612.549	4665.49	4610.027	4656.496	841	866
2016-07-21 00:00:00	4660.543	4668.438	4633.319	4646.132	841	1002
2016-07-22 00:00:00	4641.993	4670.897	4635.11	4665.419	841	929
2016-07-25 00:00:00	4658.463	4668.588	4650.096	4666.084	841	685
2016-07-26 00:00:00	4666.494	4688.489	4647.46	4671.083	841	732
2016-07-27 00:00:00	4700.775	4716.089	4683.796	4702.552	841	372
2016-07-28 00:00:00	4717.232	4727.069	4695.334	4718.311	841	1054
2016-07-29 00:00:00	4727.99	4742.685	4714.265	4729.896	841	1123
2016-08-01 00:00:00	4748.128	4766.694	4727.649	4754.981	841	576
2016-08-02 00:00:00	4758.627	4763.256	4688.434	4719.203	841	814
2016-08-03 00:00:00	4712.57	4733.496	4703.322	4732.515	841	935
2016-08-04 00:00:00	4730.339	4748.603	4717.793	4743.354	841	986
2016-08-05 00:00:00	4753.719	4800.26	4750.07	4788.949	841	807
2016-08-08 00:00:00	4793.319	4803.421	4768.777	4783.82	841	890
2016-08-09 00:00:00	4784.708	4810.694	4781.394	4794.545	841	709
2016-08-10 00:00:00	4790.399	4803.081	4770.306	4782.857	841	823
2016-08-11 00:00:00	4791.299	4813.826	4784.405	4802.93	841	504
2016-08-12 00:00:00	4802.355	4808.188	4788.981	4806.751	841	779
2016-08-15 00:00:00	4814.122	4837.799	4810.46	4826.452	841	976
2016-08-16 00:00:00	4817.903	4824.369	4796.513	4797.812	841	394
2016-08-17 00:00:00	4804.572	4809.095	4771.576	4805.323	841	1016
2016-08-18 00:00:00	4808.167	4813.505	4792.406	4806.58	841	967
2016-08-19 00:00:00	4804.874	4816.129	4784.759	4805.057	841	972
2016-08-22 00:00:00	4797.509	4817.537	4789.218	4808.184	841	841
2016-08-23 00:00:00	4813.882	4837.021	4811.49	4818.561	841	409
2016-08-24 00:00:00	4812.58	4823.193	4770.127	4785.535	841	938
2016-08-25 00:00:00	4788.056	4792.887	4767.511	4775.185	841	423
2016-08-26 00:00:00	4780.44	4815.831	4755.883	4784.053	841	882
2016-08-29 00:00:00	4780.001	4805.08	4773.908	4790.197	841	405
2016-08-30 00:00:00	4793.005	4797.203	4758.807	4775.563	841	803
2016-08-31 00:00:00	4772.037	4776.905	4750.495	4769.28	841	977
2016-09-01 00:00:00	4783.97	4793.569	4748.07	4781.87	841	1464
2016-09-02 00:00:00	4777.07	4816.749	4774.669	4796.069	727	1587
2016-09-05 00:00:00	4803.67	4805.37	4780.969	4791.276	631	1073
2016-09-06 00:00:00	4795.713	4828.285	4794.525	4827.57	841	1073
2016-09-07 00:00:00	4831.07	4839.069	4812.169	4830.069	841	955
2016-09-08 00:00:00	4829.969	4836.946	4789.07	4801.769	841	615
2016-09-09 00:00:00	4795.569	4797.069	4681.159	4681.569	841	1023
2016-09-12 00:00:00	4643.896	4772.486	4629.969	4765.069	841	977
2016-09-13 00:00:00	4749.569	4755.37	4699.431	4723.07	841	799
2016-09-14 00:00:00	4736.614	4770.887	4724.464	4744.569	841	1070
2016-09-15 00:00:00	4733.369	4825.87	4728.667	4819.069	841	1056
2016-09-16 00:00:00	4812.651	4822.47	4791	4814.57	841	912
2016-09-19 00:00:00	4835.27	4844.97	4786.07	4795.369	841	614
2016-09-20 00:00:00	4808.869	4823.97	4796.369	4805.07	841	922
2016-09-21 00:00:00	4820.369	4857.969	4795.969	4851.469	841	749
2016-09-22 00:00:00	4849.306	4895.787	4846.718	4889.67	841	601
2016-09-23 00:00:00	4889.37	4893.178	4852.714	4858.87	841	1032
2016-09-26 00:00:00	4847.57	4850.221	4811.069	4817.87	841	1042
2016-09-27 00:00:00	4846.57	4868.069	4810.669	4865.27	841	1066
2016-09-28 00:00:00	4861.055	4876.731	4848.394	4873.469	841	1025
2016-09-29 00:00:00	4878.398	4880.668	4816.47	4838.669	841	673
2016-09-30 00:00:00	4827.469	4889.955	4816.677	4873.97	841	903
2016-10-03 00:00:00	4873.961	4878.69	4843.57	4867.569	841	955
2016-10-04 00:00:00	4874.469	4891.274	4840.362	4857.37	837	1396
2016-10-05 00:00:00	4859.57	4891.87	4852.907	4876.07	841	1026
2016-10-06 00:00:00	4877.292	4884.37	4849.346	4873.77	841	1023
2016-10-07 00:00:00	4865.969	4887.67	4839.263	4862.57	841	873
2016-10-10 00:00:00	4873.169	4905.332	4866.589	4894.57	841	607
2016-10-11 00:00:00	4887.783	4896.995	4802.594	4823.569	841	1079
2016-10-12 00:00:00	4833.069	4836.018	4804.57	4818.57	841	1261
2016-10-13 00:00:00	4786.469	4815.291	4759.303	4803.57	841	1794
2016-10-14 00:00:00	4802.57	4844.87	4795.572	4809.27	841	2163
2016-10-17 00:00:00	4793.942	4814.812	4785.883	4796.87	841	1809
2016-10-18 00:00:00	4827.269	4861.204	4823.589	4838.628	841	1722
2016-10-19 00:00:00	4833.733	4844.709	4815.968	4836.57	841	1018
2016-10-20 00:00:00	4844.069	4846.541	4804.007	4831.97	841	568
2016-10-21 00:00:00	4841.369	4852.539	4819.903	4848.07	841	868
2016-10-24 00:00:00	4855.739	4911.859	4855.144	4909.069	841	1704
2016-10-25 00:00:00	4919.811	4923.74	4885.147	4891.469	841	1498
2016-10-26 00:00:00	4877.869	4885.914	4844.053	4859.469	841	2007
2016-10-27 00:00:00	4853.04	4886.025	4829.869	4836.67	841	933
2016-10-28 00:00:00	4817.869	4848.811	4791.669	4806.769	841	715
2016-10-31 00:00:00	4833.969	4834.813	4799.87	4802.474	834	1136
2016-11-01 00:00:00	4820.769	4821.381	4723.945	4765.19	831	1062
2016-11-02 00:00:00	4746.97	4773.174	4715.71	4727.395	838	1075
2016-11-03 00:00:00	4699.27	4731.301	4671.869	4678.246	830	1060
2016-11-04 00:00:00	4677.97	4696.92	4653.356	4659.269	830	1060
2016-11-07 00:00:00	4730.769	4775.907	4725.77	4771.069	830	1061
2016-11-08 00:00:00	4771.57	4824.537	4754.57	4801.169	841	612
2016-11-09 00:00:00	4594.801	4832.222	4588.669	4824.069	841	936
2016-11-10 00:00:00	4854.472	4883.869	4684.169	4748.569	841	997
2016-11-11 00:00:00	4728.57	4760.37	4686.469	4750.569	841	754
2016-11-14 00:00:00	4776.27	4779.37	4676.282	4700.669	841	758
2016-11-15 00:00:00	4697.93	4779.67	4695.669	4763.806	841	553
2016-11-16 00:00:00	4773.869	4794.57	4736.469	4790.47	841	896
2016-11-17 00:00:00	4796.57	4826.47	4778.629	4824.969	841	735
2016-11-18 00:00:00	4829.87	4840.312	4802.988	4807.97	841	772
2016-11-21 00:00:00	4816.169	4861.87	4803.569	4857.57	841	851
2016-11-22 00:00:00	4878.002	4884.271	4860.102	4872.569	840	952
2016-11-23 00:00:00	4878.17	4882.169	4830.17	4850.769	841	929
2016-11-24 00:00:00	4848.945	4862.47	4842.649	4861.021	631	781
2016-11-25 00:00:00	4859.677	4870.27	4852.012	4867.763	661	1015
2016-11-28 00:00:00	4864.869	4879.07	4842.369	4857.47	841	929
2016-11-29 00:00:00	4857.969	4896.969	4847.169	4872.97	841	743
2016-11-30 00:00:00	4877.12	4884.229	4813.207	4813.859	840	620
2016-12-01 00:00:00	4808.871	4819.52	4721.82	4732.07	841	671
2016-12-02 00:00:00	4725.302	4758.198	4705.969	4738.169	841	831
2016-12-05 00:00:00	4720.495	4795.264	4716.831	4774.869	841	907
2016-12-06 00:00:00	4781.017	4796.171	4767.763	4787.369	841	731
2016-12-07 00:00:00	4792.298	4854.85	4763.369	4846.569	841	392
2016-12-08 00:00:00	4850.431	4869.564	4836.67	4857.47	841	467
2016-12-09 00:00:00	4859.991	4897.248	4852.775	4894.569	841	703
2016-12-12 00:00:00	4877.97	4882.719	4852.54	4871.97	841	509
2016-12-13 00:00:00	4875.541	4961.231	4875.111	4933.07	841	863
2016-12-14 00:00:00	4939.97	4954.97	4908.75	4923.369	840	811
2016-12-15 00:00:00	4930.57	4959.67	4916.746	4932.369	841	976
2016-12-16 00:00:00	4936.769	4950.97	4903.415	4914.269	841	328
2016-12-19 00:00:00	4922.669	4965.47	4911.97	4935.469	841	383
2016-12-20 00:00:00	4939.87	4961.37	4937.269	4952.87	841	463
2016-12-21 00:00:00	4954.769	4958.369	4937.178	4948.47	841	714
2016-12-22 00:00:00	4940.469	4951.369	4915.57	4934.37	841	703
2016-12-23 00:00:00	4933.18	4939.67	4921.469	4937.869	841	899
2016-12-27 00:00:00	4940.869	4992.57	4938.869	4963.57	841	840
2016-12-28 00:00:00	4971.869	4977.77	4918.969	4921.869	841	585
2016-12-29 00:00:00	4921.369	4931.769	4899.869	4916.369	799	1061
2016-12-30 00:00:00	4932.995	4934.284	4850.869	4865.369	841	987
2017-01-03 00:00:00	4895.669	4927.469	4881.469	4907.869	832	1061
2017-01-04 00:00:00	4913.87	4943.179	4909.07	4934.469	804	1067
2017-01-05 00:00:00	4927.469	4967.469	4921.869	4963.969	827	1067
2017-01-06 00:00:00	4965.711	5021.024	4956.069	5007.569	840	800
2017-01-09 00:00:00	5018.969	5033.069	5006.469	5024.569	838	461
2017-01-10 00:00:00	5019.87	5050.369	5014.569	5035.969	841	976
2017-01-11 00:00:00	5035.07	5048.47	5011.07	5048.47	841	443
2017-01-12 00:00:00	5036.681	5043.348	4993.401	5039.897	841	1837
2017-01-13 00:00:00	5044.63	5066.463	5039.818	5058.235	841	1037
2017-01-16 00:00:00	5052.57	5058.776	5047.395	5055.072	630	1363
2017-01-17 00:00:00	5050.931	5053.16	5028.622	5043.169	841	1194
2017-01-18 00:00:00	5055.359	5057.591	5037.22	5054.77	841	1766
2017-01-19 00:00:00	5056.359	5077.768	5039.858	5050.369	841	1256
2017-01-20 00:00:00	5063.417	5085.339	5048.417	5061.269	841	999
2017-01-23 00:00:00	5043.869	5073.067	5034.004	5064.469	841	997
2017-01-24 00:00:00	5068.232	5107.471	5064.295	5099.47	841	614
2017-01-25 00:00:00	5111.769	5152.104	5111	5151.869	841	1407
2017-01-26 00:00:00	5170.869	5171.104	5148.39	5157.57	841	1643
2017-01-27 00:00:00	5154.469	5170.252	5149.426	5167.269	839	2045
2017-01-30 00:00:00	5154.122	5157.953	5098.726	5127.969	840	1011
2017-01-31 00:00:00	5113.449	5122.933	5086.612	5116.97	841	1456
2017-02-01 00:00:00	5142.235	5161.242	5127.465	5149.57	841	1313
2017-02-02 00:00:00	5129.369	5161.087	5125.962	5146.77	821	2073
2017-02-03 00:00:00	5132.669	5166.52	5131.429	5160.769	841	1793
2017-02-06 00:00:00	5156.763	5167.047	5144.219	5166.97	839	2130
2017-02-07 00:00:00	5163.156	5195.974	5161.111	5184.869	841	1899
2017-02-08 00:00:00	5190.945	5200.802	5167.869	5193.669	841	1282
2017-02-09 00:00:00	5193.369	5221.126	5189.369	5209.569	841	503
2017-02-10 00:00:00	5226.244	5234.438	5211.87	5226.57	841	4078
2017-02-13 00:00:00	5229.997	5262.53	5228.274	5255.524	841	1070
2017-02-14 00:00:00	5252.24	5271.182	5238.32	5269.926	841	1163
2017-02-15 00:00:00	5278.29	5303.913	5263.599	5301.224	841	1992
2017-02-16 00:00:00	5308.137	5315.068	5286.939	5299.643	841	1261
2017-02-17 00:00:00	5294.844	5322.781	5285.515	5322.781	841	1082
2017-02-20 00:00:00	5337.618	5344.035	5325.844	5341.997	631	1252
2017-02-21 00:00:00	5333.87	5351.646	5329.941	5347.569	841	1450
2017-02-22 00:00:00	5348.37	5353.431	5334.459	5350.169	841	1881
2017-02-23 00:00:00	5349.569	5359.853	5309.569	5330.569	841	657
2017-02-24 00:00:00	5319.732	5340.975	5297.708	5340.67	841	1013
2017-02-27 00:00:00	5342.57	5348.411	5321.369	5345.47	841	739
2017-02-28 00:00:00	5340.877	5348.206	5315.865	5330.469	841	810
2017-03-01 00:00:00	5335.285	5397.891	5334.426	5387.669	841	1423
2017-03-02 00:00:00	5386.969	5391.948	5354.503	5360.669	841	1302
2017-03-03 00:00:00	5349.569	5372.054	5343.07	5369.969	841	841
2017-03-06 00:00:00	5357.643	5368.01	5338.068	5358.569	841	559
2017-03-07 00:00:00	5362.301	5372.735	5340.088	5348.869	841	948
2017-03-08 00:00:00	5343	5375.984	5340.07	5358.17	841	591
2017-03-09 00:00:00	5360.369	5370.758	5334.17	5362.269	841	361
2017-03-10 00:00:00	5380.464	5394.224	5361.569	5383.169	841	435
2017-03-13 00:00:00	5382.703	5395.852	5375.27	5395.228	838	301
2017-03-14 00:00:00	5394.769	5395.763	5359.293	5380.372	778	1458
2017-03-15 00:00:00	5387.87	5426.698	5375.394	5412.87	832	1211
2017-03-16 00:00:00	5426.169	5436.119	5398.408	5410.769	827	1194
2017-03-17 00:00:00	5410.77	5421.247	5403.369	5405.447	832	1433
2017-03-20 00:00:00	5398.27	5425.37	5398.27	5412.869	823	1060
2017-03-21 00:00:00	5425.369	5438.37	5327.57	5332.043	807	1061
2017-03-22 00:00:00	5319.469	5373.891	5315.47	5366.97	838	1061
2017-03-23 00:00:00	5371.069	5375.275	5345.069	5355.959	835	1143
2017-03-24 00:00:00	5366.969	5392.844	5344.869	5364.969	824	1187
2017-03-27 00:00:00	5335.87	5383.07	5314.969	5373.269	835	1022
2017-03-28 00:00:00	5388.77	5421.97	5360.869	5405.969	813	1069
2017-03-29 00:00:00	5411.17	5432.969	5402.37	5429.969	826	1061
2017-03-30 00:00:00	5439.969	5446.17	5425.169	5440.169	820	1061
2017-03-31 00:00:00	5422.569	5451.369	5419.769	5435.07	826	1099
2017-04-03 00:00:00	5442.369	5453.37	5401.269	5431.369	802	1061
2017-04-04 00:00:00	5424.67	5440.07	5404.37	5438.569	837	1061
2017-04-05 00:00:00	5440.07	5479.77	5407.469	5417.47	899	1061
2017-04-06 00:00:00	5399.37	5435.57	5396.77	5420.569	844	1079
2017-04-07 00:00:00	5405.47	5434.37	5398.77	5417.77	841	1147
2017-04-10 00:00:00	5425.97	5442.07	5404.37	5419.269	823	1066
2017-04-11 00:00:00	5415.669	5422.869	5356.869	5396.569	851	1078
2017-04-12 00:00:00	5394.17	5412.37	5369.069	5375.47	832	1069
2017-04-13 00:00:00	5379.07	5398.87	5352.77	5353.47	833	1078
2017-04-17 00:00:00	5355.069	5398.77	5352.87	5397.269	759	1061
2017-04-18 00:00:00	5399.17	5404.569	5375.369	5388.87	831	1064
2017-04-19 00:00:00	5397.05	5431.07	5390.569	5398.17	833	1112
2017-04-20 00:00:00	5402.05	5455.269	5401.55	5441.47	840	1112
2017-04-21 00:00:00	5452.469	5455.375	5428.069	5441.369	838	1102
2017-04-24 00:00:00	5493.4	5513.17	5492.8	5507.869	840	937
2017-04-25 00:00:00	5515.67	5557.77	5509.97	5547.97	826	1064
2017-04-26 00:00:00	5554.27	5562.87	5536.97	5539.369	860	1161
2017-04-27 00:00:00	5541.469	5572.43	5536.17	5571.369	834	1047
2017-04-28 00:00:00	5588.969	5599.069	5573.57	5582.77	836	1061
2017-05-01 00:00:00	5591.369	5639.87	5590.869	5630.369	727	2462
2017-05-02 00:00:00	5632.569	5644.17	5624.57	5642.369	820	3041
2017-05-03 00:00:00	5623.87	5631.37	5608.069	5622.869	786	1944
2017-05-04 00:00:00	5620.87	5634.57	5605.37	5624.87	872	2170
2017-05-05 00:00:00	5617.87	5646.069	5616.37	5645.07	823	2061
2017-05-08 00:00:00	5645.769	5656.07	5634.069	5654.369	1247	1079
2017-05-09 00:00:00	5655.27	5689.769	5653.87	5676.169	1184	1061
2017-05-10 00:00:00	5676.069	5682.37	5659.669	5681.169	1327	775
2017-05-11 00:00:00	5672.07	5674.07	5636.669	5673.07	827	1061
2017-05-12 00:00:00	5662.97	5686.369	5656.169	5685.069	1132	1173
2017-05-15 00:00:00	5693.169	5706.57	5682.27	5703.77	817	1053
2017-05-16 00:00:00	5698.37	5725.169	5697.369	5724.169	839	1786
2017-05-17 00:00:00	5694.669	5705.07	5577.57	5579.569	1014	2545
2017-05-18 00:00:00	5593.67	5644.87	5547.07	5626.37	955	2572
2017-05-19 00:00:00	5627.669	5673.069	5623.97	5648.469	850	1070
2017-05-22 00:00:00	5657.07	5700.769	5643.869	5698.27	845	3421
2017-05-23 00:00:00	5693.769	5714.57	5688.77	5702.931	893	1502
2017-05-24 00:00:00	5706.869	5732.57	5704.569	5729.769	840	1061
2017-05-25 00:00:00	5753.67	5792.87	5738.27	5777.97	848	2731
2017-05-26 00:00:00	5779.17	5790.07	5769.369	5786.969	852	1046
2017-05-29 00:00:00	5795.37	5798.469	5789.07	5789.87	574	2203
2017-05-30 00:00:00	5787.969	5799.07	5775.93	5792.37	838	2290
2017-05-31 00:00:00	5792.469	5815.77	5760.269	5790.069	918	2576
2017-06-01 00:00:00	5802.069	5815.169	5777.97	5815.169	824	1606
2017-06-02 00:00:00	5838.169	5881.27	5824.069	5878.869	864	2861
2017-06-05 00:00:00	5880.369	5888.57	5870.37	5878.27	761	1088
2017-06-06 00:00:00	5871.869	5890.77	5846.969	5856.27	829	1070
2017-06-07 00:00:00	5864.869	5882.47	5843.07	5876.77	831	2549
2017-06-08 00:00:00	5882.07	5895.37	5851.669	5882.27	806	2485
2017-06-09 00:00:00	5883.87	5897.569	5661.969	5737.169	838	1804
2017-06-12 00:00:00	5722.07	5722.87	5633.37	5705.569	841	1866
2017-06-13 00:00:00	5724.569	5760.27	5706.569	5749.97	831	1099
2017-06-14 00:00:00	5740.97	5779.069	5679.369	5725.87	829	1137
2017-06-15 00:00:00	5701.17	5706.97	5633.769	5700.17	838	1212
2017-06-16 00:00:00	5711.47	5718.97	5652.769	5676.469	832	1094
2017-06-19 00:00:00	5696.669	5775.97	5696.669	5770.17	840	1550
2017-06-20 00:00:00	5771.57	5777.169	5723.37	5724.569	831	1794
2017-06-21 00:00:00	5714.569	5785.57	5693.55	5782.569	846	1122
2017-06-22 00:00:00	5803.07	5808.969	5766.37	5780.87	838	1751
2017-06-23 00:00:00	5787.8	5810.87	5758.169	5803.669	835	1112
2017-06-26 00:00:00	5815.969	5847.369	5763.769	5776.069	834	1953
2017-06-27 00:00:00	5771.469	5771.569	5669.67	5670.469	840	1722
2017-06-28 00:00:00	5655.369	5757.27	5627.869	5751.469	841	1135
2017-06-29 00:00:00	5760.469	5767.069	5596.669	5650.869	838	1190
2017-06-30 00:00:00	5637.37	5681.07	5623.27	5646.569	841	1439
2017-07-03 00:00:00	5664.169	5686.269	5603.27	5620.069	585	1952
2017-07-04 00:00:00	5569.67	5614.169	5556.07	5572.069	643	880
2017-07-05 00:00:00	5582.669	5663.869	5564.069	5645.669	838	893
2017-07-06 00:00:00	5641.13	5645.23	5575.27	5597.769	840	1025
2017-07-07 00:00:00	5601.47	5673.37	5587.069	5654.37	839	1202
2017-07-10 00:00:00	5674.169	5706.77	5647.369	5693.07	841	661
2017-07-11 00:00:00	5697.97	5716.07	5663.469	5708.47	836	1061
2017-07-12 00:00:00	5714.47	5783.37	5710.97	5776.769	837	1089
2017-07-13 00:00:00	5792.87	5806.97	5773.97	5789.269	835	1124
2017-07-14 00:00:00	5792.969	5844.17	5784.569	5836.169	835	1061
2017-07-17 00:00:00	5847.869	5860.17	5828.069	5838.97	834	1095
2017-07-18 00:00:00	5849.769	5878.869	5816.87	5877.469	837	1094
2017-07-19 00:00:00	5896.67	5920.969	5888.969	5911.869	824	1111
2017-07-20 00:00:00	5919.37	5934.669	5893.87	5920.27	829	1061
2017-07-21 00:00:00	5914.97	5924.669	5887.47	5916.769	829	1086
2017-07-24 00:00:00	5908.569	5947.869	5901.769	5942.569	837	1078
2017-07-25 00:00:00	5926.47	5942.569	5912.47	5928.77	839	1061
2017-07-26 00:00:00	5926.069	5950.869	5924.069	5946.969	837	1061
2017-07-27 00:00:00	5979.169	5992.069	5843.569	5910.969	832	1064
2017-07-28 00:00:00	5862.169	5914.37	5846.669	5904.669	841	1070
2017-07-31 00:00:00	5906.669	5929.569	5866.869	5877.369	841	1094
2017-08-01 00:00:00	5901.669	5912.969	5876.57	5893.469	840	1670
2017-08-02 00:00:00	5942.57	5943.07	5854.07	5908.469	835	1071
2017-08-03 00:00:00	5907.469	5920.769	5873.869	5885.369	834	1075
2017-08-04 00:00:00	5890.769	5908.47	5870.969	5896.669	830	1074
2017-08-07 00:00:00	5916.069	5934.369	5898.469	5931.87	824	1062
2017-08-08 00:00:00	5929.969	5971.269	5906.569	5922.47	790	1062
2017-08-09 00:00:00	5899.869	5917.37	5859.37	5915.57	832	1061
2017-08-10 00:00:00	5901.169	5906.569	5778.87	5785.27	835	1076
2017-08-11 00:00:00	5773.07	5841.069	5756.57	5827.569	836	1064
2017-08-14 00:00:00	5865.17	5912.07	5860.469	5903.269	835	1080
2017-08-15 00:00:00	5923.069	5924.869	5888.069	5903.57	833	1061
2017-08-16 00:00:00	5902.57	5940.97	5893.469	5912.87	827	1037
2017-08-17 00:00:00	5906.469	5915.169	5791.569	5792.869	832	1061
2017-08-18 00:00:00	5810.67	5827.47	5765.569	5787.369	836	1465
2017-08-21 00:00:00	5784.469	5801.77	5746.37	5783.47	769	1062
2017-08-22 00:00:00	5812.27	5878.369	5801.669	5871.77	833	1061
2017-08-23 00:00:00	5868.17	5872.47	5837.069	5849.97	833	1478
2017-08-24 00:00:00	5837.569	5870.569	5800.769	5833.17	831	1097
2017-08-25 00:00:00	5845.069	5871.369	5814.369	5821.469	834	1061
2017-08-28 00:00:00	5812.97	5853.37	5799.37	5839.27	828	1085
2017-08-29 00:00:00	5809.469	5871.77	5773.969	5862.969	831	1082
2017-08-30 00:00:00	5877.869	5940.37	5859.67	5930.369	832	1061
2017-08-31 00:00:00	5943.069	5994.069	5934.87	5986.169	827	1062
2017-09-01 00:00:00	5995.369	6016.27	5969.869	5984.369	830	1141
2017-09-04 00:00:00	5953.669	5976.37	5949.069	5976.37	618	1085
2017-09-05 00:00:00	5970.569	5981.17	5886.469	5929.969	832	1087
2017-09-06 00:00:00	5943.17	5963.07	5906.669	5949.569	835	1092
2017-09-07 00:00:00	5943.77	5978.87	5939.969	5962.969	833	1061
2017-09-08 00:00:00	5951.47	5961.669	5904.769	5911.069	832	1060
2017-09-11 00:00:00	5952.97	5990.169	5946.569	5978.269	831	1065
2017-09-12 00:00:00	5984.27	6002.37	5966.27	5993.869	828	1095
2017-09-13 00:00:00	5988.87	6002.97	5974.369	6001.469	832	1073
2017-09-14 00:00:00	5991.469	5997.17	5961.87	5965.569	819	1024
2017-09-15 00:00:00	5960.069	6008.069	5952.969	5984.369	832	1090
2017-09-18 00:00:00	6004.17	6012.07	5961.87	5979.569	822	1062
2017-09-19 00:00:00	5981.569	5999.069	5969.469	5989.87	818	1061
2017-09-20 00:00:00	5987.17	5994.67	5925.069	5972.369	821	1061
2017-09-21 00:00:00	5963.969	5973.47	5913.569	5933.869	805	1062
2017-09-22 00:00:00	5918.07	5937.67	5910.069	5929.869	830	1084
2017-09-25 00:00:00	5928.37	5928.869	5836.57	5865.669	823	1068
2017-09-26 00:00:00	5868.969	5906.97	5860.17	5881.769	832	1061
2017-09-27 00:00:00	5893.87	5957.369	5893.77	5935.97	829	1083
2017-09-28 00:00:00	5940.869	5940.969	5906.069	5931.37	831	1061
2017-09-29 00:00:00	5935.369	5979.07	5927.769	5976.57	807	1070
2017-10-02 00:00:00	5986.269	6005.07	5953.97	5979.569	812	1061
2017-10-03 00:00:00	5988.569	6000.069	5975.069	5993.869	806	1061
2017-10-04 00:00:00	5989.47	6009.87	5974.069	5997.269	808	1060
2017-10-05 00:00:00	5999.069	6060.07	5997.87	6056.869	796	1062
2017-10-06 00:00:00	6061.569	6066.87	6034	6062.87	814	1062
2017-10-09 00:00:00	6068.569	6079.369	6050.37	6057.57	807	1062
2017-10-10 00:00:00	6065.87	6083.77	6036	6062.57	815	1061
